mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,stop_time,stop_name,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:10:00+00,Lowell,place-NHRML-0254,9,,235,,7703
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:18:00+00,Anderson/Woburn,place-NHRML-0127,6,2,83,234,7704
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:23:00+00,Wilmington,place-NHRML-0152,7,0,35,199,7705
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:25:00+00,North Station,place-north,1,469,,469,7706
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:32:00+00,North Billerica,place-NHRML-0218,8,0,73,126,7707
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:37:00+00,West Medford,place-NHRML-0055,2,3,47,425,7708
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:39:00+00,Lowell,place-NHRML-0254,9,,126,,7709
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:41:00+00,Wedgemere,place-NHRML-0073,3,0,41,384,7710
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:44:00+00,Winchester Center,place-NHRML-0078,4,1,61,324,7711
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:52:00+00,Anderson/Woburn,place-NHRML-0127,6,4,72,256,7712
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:55:00+00,North Station,place-north,1,116,,116,7713
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 23:57:00+00,Wilmington,place-NHRML-0152,7,2,41,217,7714
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:05:00+00,North Billerica,place-NHRML-0218,8,0,61,156,7715
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:06:00+00,West Medford,place-NHRML-0055,2,0,28,88,7716
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:10:00+00,Wedgemere,place-NHRML-0073,3,0,14,74,7717
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:12:00+00,Winchester Center,place-NHRML-0078,4,0,23,51,7718
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:12:00+00,Lowell,place-NHRML-0254,9,,156,,7719
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:19:00+00,Anderson/Woburn,place-NHRML-0127,6,0,31,20,7720
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:23:00+00,Wilmington,place-NHRML-0152,7,0,20,0,7721
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:30:00+00,North Station,place-north,1,181,,181,7722
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:42:00+00,West Medford,place-NHRML-0055,2,1,25,157,7723
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:46:00+00,Wedgemere,place-NHRML-0073,3,0,14,143,7724
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 00:48:00+00,Winchester Center,place-NHRML-0078,4,1,25,119,7725
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:10:00+00,Campello,place-MM-0219,3,80,1,319,7726
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 16:35:00+00,Anderson/Woburn,place-NHRML-0127,6,2,5,36,7727
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:14:00+00,Middleborough/Lakeville,place-MM-0356,1,5,,5,7728
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 14:30:00+00,Middleborough/Lakeville,place-MM-0356,10,,11,0,7729
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 01:46:00+00,Wedgemere,place-NHRML-0073,3,0,10,96,7730
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:54:00+00,Campello,place-MM-0219,8,0,65,240,7731
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 16:39:00+00,Wilmington,place-NHRML-0152,7,0,2,34,7732
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 01:48:00+00,Winchester Center,place-NHRML-0078,4,0,4,92,7733
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:57:00+00,South Station,place-sstat,1,398,,398,7734
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 16:47:00+00,North Billerica,place-NHRML-0218,8,0,6,28,7735
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:15:00+00,Brockton,place-MM-0200,4,62,0,381,7736
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 01:55:00+00,Anderson/Woburn,place-NHRML-0127,6,1,21,72,7737
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:25:00+00,Bridgewater,place-MM-0277,2,37,0,42,7738
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:03:00+00,JFK/UMass,place-jfk,2,34,1,431,7739
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 14:57:00+00,South Station,place-sstat,1,25,,25,7740
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 16:54:00+00,Lowell,place-NHRML-0254,9,,28,,7741
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:15:00+00,Middleborough/Lakeville,place-MM-0356,1,145,,145,7742
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:00:00+00,Wilmington,place-NHRML-0152,7,1,13,60,7743
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:34:00+00,Campello,place-MM-0219,3,3,1,44,7744
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:03:00+00,Bridgewater,place-MM-0277,9,0,108,132,7745
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:11:00+00,Quincy Center,place-qnctr,3,7,0,32,7746
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:10:00+00,North Station,place-north,1,68,,68,7747
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:21:00+00,Montello,place-MM-0186,5,71,1,451,7748
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:07:00+00,North Billerica,place-NHRML-0218,8,0,16,44,7749
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:39:00+00,Brockton,place-MM-0200,4,5,3,46,7750
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:11:00+00,Quincy Center,place-qnctr,3,10,17,424,7751
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:22:00+00,West Medford,place-NHRML-0055,2,0,7,61,7752
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:25:00+00,Holbrook/Randolph,place-MM-0150,5,5,1,36,7753
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:26:00+00,Wedgemere,place-NHRML-0073,3,0,1,60,7754
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:14:00+00,Lowell,place-NHRML-0254,9,,44,,7755
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:42:00+00,Montello,place-MM-0186,5,5,7,44,7756
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:31:00+00,Montello,place-MM-0186,6,0,0,36,7757
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:40:00+00,North Station,place-north,1,130,,130,7758
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:28:00+00,Winchester Center,place-NHRML-0078,4,3,3,60,7759
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:17:00+00,Middleborough/Lakeville,place-MM-0356,10,,132,,7760
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:24:00+00,Holbrook/Randolph,place-MM-0150,6,108,7,552,7761
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:52:00+00,West Medford,place-NHRML-0055,2,0,9,121,7762
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:25:00+00,Holbrook/Randolph,place-MM-0150,5,1,75,350,7763
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:34:00+00,Brockton,place-MM-0200,7,2,10,28,7764
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:48:00+00,Holbrook/Randolph,place-MM-0150,6,3,4,43,7765
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:26:00+00,Bridgewater,place-MM-0277,2,101,2,244,7766
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:35:00+00,Anderson/Woburn,place-NHRML-0127,6,0,14,46,7767
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:56:00+00,Wedgemere,place-NHRML-0073,3,0,1,120,7768
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:31:00+00,Montello,place-MM-0186,6,0,56,294,7769
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:39:00+00,Campello,place-MM-0219,8,3,1,30,7770
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 20:56:00+00,Braintree,place-brntn,7,0,12,31,7771
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:35:00+00,Campello,place-MM-0219,3,70,1,313,7772
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:39:00+00,Wilmington,place-NHRML-0152,7,6,13,39,7773
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 02:58:00+00,Winchester Center,place-NHRML-0078,4,0,27,93,7774
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:34:00+00,Brockton,place-MM-0200,7,2,65,231,7775
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 15:48:00+00,Bridgewater,place-MM-0277,9,0,28,2,7776
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 21:20:00+00,South Station,place-sstat,10,,31,,7777
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:39:00+00,Quincy Center,place-qnctr,8,15,22,545,7778
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:47:00+00,North Billerica,place-NHRML-0218,8,0,13,26,7779
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:05:00+00,Anderson/Woburn,place-NHRML-0127,6,1,16,78,7780
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:39:00+00,Campello,place-MM-0219,8,0,61,170,7781
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 16:02:00+00,Middleborough/Lakeville,place-MM-0356,10,,2,,7782
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 16:57:00+00,South Station,place-sstat,1,52,,52,7783
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:11:00+00,Quincy Center,place-qnctr,3,6,0,58,7784
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:25:00+00,Holbrook/Randolph,place-MM-0150,5,1,4,55,7785
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:31:00+00,Montello,place-MM-0186,6,2,8,49,7786
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:34:00+00,Brockton,place-MM-0200,7,2,9,42,7787
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:39:00+00,Campello,place-MM-0219,8,0,8,34,7788
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 17:48:00+00,Bridgewater,place-MM-0277,9,0,15,19,7789
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 18:02:00+00,Middleborough/Lakeville,place-MM-0356,10,,19,0,7790
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 18:55:00+00,South Station,place-sstat,1,77,,77,7791
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:09:00+00,Quincy Center,place-qnctr,3,3,0,80,7792
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:23:00+00,Holbrook/Randolph,place-MM-0150,5,2,2,80,7793
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:29:00+00,Montello,place-MM-0186,6,0,2,78,7794
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:32:00+00,Brockton,place-MM-0200,7,2,21,59,7795
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:37:00+00,Campello,place-MM-0219,8,0,12,47,7796
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 19:46:00+00,Bridgewater,place-MM-0277,9,0,16,31,7797
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 20:02:00+00,Middleborough/Lakeville,place-MM-0356,10,,31,,7798
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 20:38:00+00,South Station,place-sstat,1,353,,353,7799
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 20:45:00+00,JFK/UMass,place-jfk,2,38,0,391,7800
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 20:53:00+00,Quincy Center,place-qnctr,3,14,8,397,7801
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:07:00+00,Holbrook/Randolph,place-MM-0150,5,1,36,362,7802
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:13:00+00,Montello,place-MM-0186,6,0,61,301,7803
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:16:00+00,Brockton,place-MM-0200,7,3,57,247,7804
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:21:00+00,Campello,place-MM-0219,8,0,80,167,7805
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:30:00+00,Bridgewater,place-MM-0277,9,0,55,112,7806
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:40:00+00,South Station,place-sstat,1,454,,454,7807
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:44:00+00,Middleborough/Lakeville,place-MM-0356,10,,112,,7808
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 21:53:00+00,Quincy Center,place-qnctr,3,21,19,456,7809
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:07:00+00,Holbrook/Randolph,place-MM-0150,5,8,92,372,7810
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:12:00+00,South Station,place-sstat,1,585,,585,7811
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:13:00+00,Montello,place-MM-0186,6,0,77,295,7812
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:16:00+00,Brockton,place-MM-0200,7,12,39,268,7813
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:21:00+00,Campello,place-MM-0219,8,0,70,198,7814
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:26:00+00,Quincy Center,place-qnctr,3,12,35,562,7815
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:30:00+00,Bridgewater,place-MM-0277,9,4,98,104,7816
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:40:00+00,Holbrook/Randolph,place-MM-0150,5,2,117,447,7817
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:44:00+00,Middleborough/Lakeville,place-MM-0356,10,,104,,7818
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 22:46:00+00,Montello,place-MM-0186,6,0,62,385,7819
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:09:00+00,Wilmington,place-NHRML-0152,7,2,8,72,7820
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:17:00+00,North Billerica,place-NHRML-0218,8,0,28,44,7821
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:40:00+00,Brockton,place-MM-0200,4,46,3,356,7822
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 17:54:00+00,Lowell,place-NHRML-0254,9,,26,,7823
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:43:00+00,Montello,place-MM-0186,5,72,1,427,7824
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:48:00+00,Bridgewater,place-MM-0277,9,0,67,103,7825
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 21:54:00+00,Middleborough/Lakeville,place-MM-0356,1,9,,9,7826
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:48:00+00,JFK/UMass,place-jfk,9,1,86,460,7827
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/01 23:52:00+00,South Station,place-sstat,1,132,,132,7828
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:05:00+00,Bridgewater,place-MM-0277,2,58,0,67,7829
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:49:00+00,Holbrook/Randolph,place-MM-0150,6,108,3,532,7830
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:10:00+00,North Station,place-north,1,80,,80,7831
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:02:00+00,Middleborough/Lakeville,place-MM-0356,10,,103,,7832
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:14:00+00,Campello,place-MM-0219,3,5,3,69,7833
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:24:00+00,Lowell,place-NHRML-0254,9,,44,,7834
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 12:56:00+00,South Station,place-sstat,10,,460,,7835
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:22:00+00,West Medford,place-NHRML-0055,2,2,6,76,7836
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:06:00+00,Quincy Center,place-qnctr,3,5,2,135,7837
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:19:00+00,Brockton,place-MM-0200,4,15,18,66,7838
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:40:00+00,North Station,place-north,1,39,,39,7839
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 13:00:00+00,Middleborough/Lakeville,place-MM-0356,1,93,,93,7840
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:26:00+00,Wedgemere,place-NHRML-0073,3,0,1,75,7841
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:20:00+00,Holbrook/Randolph,place-MM-0150,5,3,25,113,7842
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:22:00+00,Montello,place-MM-0186,5,9,4,71,7843
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:52:00+00,West Medford,place-NHRML-0055,2,0,2,37,7844
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:28:00+00,Winchester Center,place-NHRML-0078,4,0,9,66,7845
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 13:04:00+00,Quincy Center,place-qnctr,8,16,25,523,7846
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:56:00+00,Wedgemere,place-NHRML-0073,3,0,1,36,7847
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:35:00+00,Anderson/Woburn,place-NHRML-0127,6,2,12,56,7848
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:28:00+00,Holbrook/Randolph,place-MM-0150,6,4,6,69,7849
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:26:00+00,Montello,place-MM-0186,6,1,18,96,7850
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 22:40:00+00,Braintree,place-brntn,7,0,13,56,7851
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:39:00+00,Wilmington,place-NHRML-0152,7,0,7,49,7852
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:29:00+00,Brockton,place-MM-0200,7,1,17,80,7853
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 23:07:00+00,South Station,place-sstat,10,,56,,7854
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:47:00+00,North Billerica,place-NHRML-0218,8,1,12,38,7855
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 13:11:00+00,Bridgewater,place-MM-0277,2,52,1,144,7856
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:34:00+00,Campello,place-MM-0219,8,0,13,67,7857
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 23:10:00+00,Middleborough/Lakeville,place-MM-0356,1,7,,7,7858
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 03:58:00+00,Winchester Center,place-NHRML-0078,4,0,7,29,7859
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/01 18:54:00+00,Lowell,place-NHRML-0254,9,,38,,7860
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 13:13:00+00,JFK/UMass,place-jfk,9,0,24,499,7861
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,1,day_type_01,weekday,2018/01/02 00:43:00+00,Bridgewater,place-MM-0277,9,0,24,43,7862
2,Spring 2012,CR-Middleborough,Middleborough/Lakeville Line,0,day_type_01,weekday,2018/01/01 23:21:00+00,Bridgewater,place-MM-0277,2,21,0,28,7863
2,Spring 2012,CR-Lowell,Lowell Line,1,day_type_01,weekday,2018/01/02 04:05:00+00,Anderson/Woburn,place-NHRML-0127,6,1,2,28,7864
